userId,localStartTime,localEndTime,utcStartTime,utcEndTime,timeInSequence,sessionCompleted,currentSession,totalSequencesAttempted,totalSequencesCorrect,sequencesAttempted,sequencesMissed,sequenceSuccessPercentage
4125f198786b4ac0becf8953aa85a5e6,9/8/2020 3:54:36 PM,9/8/2020 3:54:41 PM,9/8/2020 10:54:36 PM,9/8/2020 10:54:41 PM,0:00,True,1,0,0,,,0
2e90cfc89a9e45368dfe8d22c55b8568,9/8/2020 3:56:11 PM,9/8/2020 3:56:14 PM,9/8/2020 10:56:11 PM,9/8/2020 10:56:14 PM,0:02,False,1,0,0,,,0
2e90cfc89a9e45368dfe8d22c55b8568,9/8/2020 3:56:11 PM,9/8/2020 3:56:19 PM,9/8/2020 10:56:11 PM,9/8/2020 10:56:19 PM,0:02,False,1,0,0,,,0
2e90cfc89a9e45368dfe8d22c55b8568,9/8/2020 3:56:11 PM,9/8/2020 3:56:21 PM,9/8/2020 10:56:11 PM,9/8/2020 10:56:21 PM,0:04,True,1,0,0,,,0
31acd000d70c4db9be34f72e93890723,9/8/2020 4:07:08 PM,9/8/2020 4:07:11 PM,9/8/2020 11:07:08 PM,9/8/2020 11:07:11 PM,0:02,False,1,0,1,,,0
31acd000d70c4db9be34f72e93890723,9/8/2020 4:07:08 PM,9/8/2020 4:07:16 PM,9/8/2020 11:07:08 PM,9/8/2020 11:07:16 PM,0:03,False,1,0,1,,[-1],0
31acd000d70c4db9be34f72e93890723,9/8/2020 4:07:08 PM,9/8/2020 4:07:18 PM,9/8/2020 11:07:08 PM,9/8/2020 11:07:18 PM,0:00,True,1,0,1,,[-1],0
dd8fe0b3369b41dba0f7b2b738c4f682,9/8/2020 4:10:52 PM,9/8/2020 4:10:55 PM,9/8/2020 11:10:52 PM,9/8/2020 11:10:55 PM,0:02,False,3,1,1,[1] ,,1
dd8fe0b3369b41dba0f7b2b738c4f682,9/8/2020 4:10:52 PM,9/8/2020 4:11:00 PM,9/8/2020 11:10:52 PM,9/8/2020 11:11:00 PM,0:03,False,3,2,1,[1] [0] ,[-1],0.5
dd8fe0b3369b41dba0f7b2b738c4f682,9/8/2020 4:10:52 PM,9/8/2020 4:11:02 PM,9/8/2020 11:10:52 PM,9/8/2020 11:11:02 PM,0:00,True,3,2,1,[1] [0] ,[-1],0.5
44b2dacc43bd4a6980d05aed5fbe297a,9/8/2020 4:26:15 PM,9/8/2020 4:26:20 PM,9/8/2020 11:26:15 PM,9/8/2020 11:26:20 PM,0:03,False,3,1,1,[1] ,,1
44b2dacc43bd4a6980d05aed5fbe297a,9/8/2020 4:26:15 PM,9/8/2020 4:26:25 PM,9/8/2020 11:26:15 PM,9/8/2020 11:26:25 PM,0:03,True,3,2,2,[1] [0] ,,1

